# Weather station Moscow, Russia, WMO_ID=27612,selection from 01.02.2022 till 01.02.2023, all days
# Encoding: Unicode
# The data is provided by the website "Reliable Prognosis", rp5.ru
# If you use the data, please indicate the name of the website.
# For meteorological parameters see the address http://rp5.ru/archive.php?wmo_id=27612&lang=en
#
"Local time in Moscow";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"08.01.2023 21:00";"-16.9";"760.0";"775.3";"0.0";"86";"Calm, no wind";"0";"";"";"60%.";" ";"";"";"";"-13.7";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"14.0";"-18.7";"Trace of precipitation";"12";"";"";"";"";
"08.01.2023 18:00";"-15.9";"760.0";"775.3";"0.3";"85";"Calm, no wind";"0";"";"";"90  or more, but not 100%";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"40%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"16.0";"-17.8";"Trace of precipitation";"12";"";"";"";"";
"08.01.2023 15:00";"-13.8";"759.7";"774.8";"-0.1";"77";"Wind blowing from the west";"1";"";"";"70 – 80%.";"State of sky on the whole unchanged. ";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"19.0";"-17.0";"";"";"";"";"";"";
"08.01.2023 12:00";"-15.2";"759.8";"775.0";"0.5";"78";"Wind blowing from the west-southwest";"1";"";"";"70 – 80%.";"Snow not falling as shower(s). ";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"20–30%.";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"19.0";"-18.2";"";"";"";"";"";"";
"08.01.2023 09:00";"-15.7";"759.3";"774.5";"-0.1";"83";"Wind blowing from the west-southwest";"1";"";"";"90  or more, but not 100%";"State of sky on the whole unchanged. ";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"-20.5";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"90  or more, but not 100%";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"18.0";"-18.0";"Trace of precipitation";"12";"";"";"Even layer of loose dry snow covering ground completely.";"27.0";
"08.01.2023 06:00";"-17.1";"759.4";"774.7";"0.1";"82";"Wind blowing from the west";"1";"";"";"90  or more, but not 100%";"Isolated star-like snow crystals (with or without fog). ";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"-20.5";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"90  or more, but not 100%";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"18.0";"-19.5";"Trace of precipitation";"12";"";"";"";"";
"08.01.2023 03:00";"-17.6";"759.3";"774.6";"-0.2";"82";"Wind blowing from the west-southwest";"1";"";"";"90  or more, but not 100%";" ";"";"";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"90  or more, but not 100%";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"17.0";"-20.0";"";"";"";"";"";"";
"08.01.2023 00:00";"-19.2";"759.5";"775.0";"0.1";"83";"Wind blowing from the west";"1";"";"";"70 – 80%.";" ";"";"";"";"";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"70 – 80%.";"200-300";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"13.0";"-21.4";"";"";"";"";"";"";
"07.01.2023 21:00";"-20.5";"759.4";"774.9";"0.3";"83";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"-19.6";"";"";"";"";"";"13.0";"-22.6";"No precipitation";"12";"";"";"";"";
"07.01.2023 18:00";"-20.3";"759.1";"774.7";"0.4";"81";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"13.0";"-22.8";"No precipitation";"12";"";"";"";"";
"07.01.2023 15:00";"-19.8";"758.7";"774.1";"0.5";"71";"Wind blowing from the north-northwest";"1";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"20.0";"-23.8";"";"";"";"";"";"";
"07.01.2023 12:00";"-21.8";"758.2";"773.8";"1.3";"72";"Wind blowing from the north-northeast";"2";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"19.0";"-25.5";"";"";"";"";"";"";
"07.01.2023 09:00";"-23.4";"756.9";"772.5";"1.2";"76";"Wind blowing from the north-northwest";"1";"";"";"no clouds";" ";"";"";"-23.5";"";"";"";"";"";"";"16.0";"-26.5";"No precipitation";"12";"";"";"Even layer of loose dry snow covering ground completely.";"27.0";
"07.01.2023 06:00";"-23.0";"755.7";"771.3";"1.0";"77";"Wind blowing from the north";"1";"";"";"20–30%.";" ";"";"";"-23.4";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"15.0";"-25.9";"No precipitation";"12";"";"";"";"";
"07.01.2023 03:00";"-23.1";"754.7";"770.2";"0.5";"80";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"15.0";"-25.6";"";"";"";"";"";"";
"07.01.2023 00:00";"-22.2";"754.2";"769.7";"0.8";"79";"Wind blowing from the north-northwest";"1";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"16.0";"-24.9";"";"";"";"";"";"";
"06.01.2023 21:00";"-22.1";"753.4";"769.0";"0.9";"78";"Wind blowing from the north-west";"1";"";"";"20–30%.";" ";"";"";"";"-20.1";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"15.0";"-24.9";"No precipitation";"12";"";"";"";"";
"06.01.2023 18:00";"-21.1";"752.5";"767.9";"1.5";"78";"Wind blowing from the west-northwest";"1";"";"";"40%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"20.0";"-24.0";"No precipitation";"12";"";"";"";"";
"06.01.2023 15:00";"-20.3";"751.0";"766.4";"0.6";"74";"Wind blowing from the west-northwest";"1";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"14.0";"-23.7";"";"";"";"";"";"";
"06.01.2023 12:00";"-21.5";"750.4";"765.8";"1.6";"73";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"19.0";"-25.0";"";"";"";"";"";"";
"06.01.2023 09:00";"-23.0";"748.8";"764.2";"1.7";"75";"Wind blowing from the north-northwest";"1";"";"";"no clouds";" ";"";"";"-23.0";"";"";"";"";"";"";"20.0";"-26.2";"No precipitation";"12";"";"";"Even layer of loose dry snow covering ground completely.";"28.0";
"06.01.2023 06:00";"-22.0";"747.1";"762.5";"1.8";"76";"Wind blowing from the north";"2";"";"";"no clouds";" ";"";"";"-22.1";"";"";"";"";"";"";"14.0";"-25.1";"No precipitation";"12";"";"";"";"";
"06.01.2023 03:00";"-20.2";"745.3";"760.6";"1.8";"78";"Wind blowing from the north";"2";"";"";"60%.";" ";"";"";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"60%.";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"16.0";"-23.0";"";"";"";"";"";"";
"06.01.2023 00:00";"-16.6";"743.5";"758.4";"1.5";"79";"Wind blowing from the north";"3";"";"";"100%.";" ";"";"";"";"";"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.";"100%.";"300-600";"";"";"14.0";"-19.4";"";"";"";"";"";"";
"05.01.2023 21:00";"-12.6";"742.0";"756.7";"1.0";"82";"Wind blowing from the north";"3";"";"";"100%.";" ";"";"";"";"-4.9";"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.";"100%.";"300-600";"";"";"16.0";"-15.1";"Trace of precipitation";"12";"";"";"";"";
"05.01.2023 18:00";"-8.9";"741.0";"755.4";"0.5";"80";"Wind blowing from the north";"3";"";"";"70 – 80%.";" ";"";"";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"70 – 80%.";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"20.0";"-11.8";"Trace of precipitation";"12";"";"";"";"";
"05.01.2023 15:00";"-6.9";"740.5";"754.8";"-0.3";"75";"Wind blowing from the north";"2";"";"";"70 – 80%.";" ";"";"";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"70 – 80%.";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"20.0";"-10.6";"";"";"";"";"";"";
"05.01.2023 12:00";"-5.4";"740.8";"755.1";"-0.4";"78";"Wind blowing from the north-northwest";"2";"";"";"100%.";"Continuous fall of snowflakes, slight at time of observation. ";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"600-1000";"";"";"20.0";"-8.6";"";"";"";"";"";"";
"05.01.2023 09:00";"-4.9";"741.2";"755.5";"-0.6";"81";"Wind blowing from the north-northeast";"1";"";"";"100%.";"Shower(s) of snow, or of rain and snow. ";"Shower(s).";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"-5.0";"";"Cumulonimbus capillatus (often with an anvil), with or without Cumulonimbus calvus, Cumulus, Stratocumulus, Stratus or pannus.";"100%.";"600-1000";"";"";"20.0";"-7.7";"2.0";"12";"";"";"Even layer of loose dry snow covering ground completely.";"29.0";
"05.01.2023 06:00";"-3.8";"741.8";"756.0";"-0.5";"81";"Wind blowing from the north-west";"1";"";"";"90  or more, but not 100%";"Shower(s) of snow, or of rain and snow. ";"Shower(s).";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"-3.8";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"90  or more, but not 100%";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"20.0";"-6.7";"2.0";"12";"";"";"";"";
"05.01.2023 03:00";"-2.2";"742.3";"756.4";"-0.6";"88";"Wind blowing from the west-northwest";"1";"";"";"90  or more, but not 100%";"Snow shower(s), slight. ";"Shower(s).";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Cumulonimbus capillatus (often with an anvil), with or without Cumulonimbus calvus, Cumulus, Stratocumulus, Stratus or pannus.";"90  or more, but not 100%";"300-600";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"9.0";"-3.9";"";"";"";"";"";"";
"05.01.2023 00:00";"-2.0";"742.9";"757.0";"-1.1";"94";"Wind blowing from the west-southwest";"2";"";"";"100%.";"Snow shower(s), slight. ";"Shower(s).";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Cumulonimbus capillatus (often with an anvil), with or without Cumulonimbus calvus, Cumulus, Stratocumulus, Stratus or pannus.";"100%.";"300-600";"";"";"5.0";"-2.9";"";"";"";"";"";"";
"04.01.2023 21:00";"-2.7";"744.0";"758.2";"-2.2";"92";"Wind blowing from the west-southwest";"1";"";"";"100%.";"Snow shower(s), slight. ";"Shower(s).";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"-2.7";"Cumulonimbus capillatus (often with an anvil), with or without Cumulonimbus calvus, Cumulus, Stratocumulus, Stratus or pannus.";"100%.";"300-600";"";"";"4.0";"-3.9";"0.8";"12";"";"";"";"";
"04.01.2023 18:00";"-3.5";"746.2";"760.4";"-0.6";"81";"Wind blowing from the west-southwest";"1";"";"";"100%.";" ";"";"";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"300-600";"";"";"20.0";"-6.3";"0.1";"12";"";"";"";"";
"04.01.2023 15:00";"-4.0";"746.8";"761.1";"0.0";"77";"Wind blowing from the west";"1";"";"";"100%.";"State of sky on the whole unchanged. ";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"300-600";"";"";"20.0";"-7.4";"";"";"";"";"";"";
"04.01.2023 12:00";"-4.0";"746.8";"761.2";"1.7";"80";"Wind blowing from the north-northwest";"2";"";"";"100%.";"State of sky on the whole unchanged. ";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"300-600";"";"";"20.0";"-6.9";"";"";"";"";"";"";
"04.01.2023 09:00";"-3.3";"745.1";"759.3";"3.0";"82";"Wind blowing from the north-northwest";"4";"";"11";"100%.";"Intermittent fall of snowflakes, slight at time of observation. ";"Shower(s).";"Snow and/or other types of solid precipitation";"-3.3";"";"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.";"100%.";"300-600";"";"";"20.0";"-6.0";"1.0";"12";"";"";"Even layer of loose dry snow covering ground completely.";"24.0";
"04.01.2023 06:00";"-2.5";"742.1";"756.3";"4.3";"84";"Wind blowing from the north-northwest";"3";"";"11";"100%.";"State of sky on the whole unchanged. ";"Shower(s).";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"-2.5";"";"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.";"100%.";"300-600";"";"";"20.0";"-4.9";"2.0";"12";"";"";"";"";
"04.01.2023 03:00";"0.9";"737.8";"751.7";"1.0";"89";"Wind blowing from the west";"2";"";"";"90  or more, but not 100%";"Snow shower(s), slight. ";"Shower(s).";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Cumulonimbus capillatus (often with an anvil), with or without Cumulonimbus calvus, Cumulus, Stratocumulus, Stratus or pannus.";"90  or more, but not 100%";"300-600";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"14.0";"-0.7";"";"";"";"";"";"";
"04.01.2023 00:00";"2.0";"736.8";"750.6";"-0.3";"89";"Wind blowing from the west";"1";"";"";"100%.";"State of sky on the whole unchanged. ";"Shower(s).";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"300-600";"";"";"20.0";"0.4";"";"";"";"";"";"";
"03.01.2023 21:00";"2.7";"737.1";"750.8";"-0.9";"92";"Wind blowing from the west-southwest";"1";"";"";"100%.";"Rain shower(s), slight. ";"Shower(s).";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"2.9";"Cumulonimbus capillatus (often with an anvil), with or without Cumulonimbus calvus, Cumulus, Stratocumulus, Stratus or pannus.";"100%.";"300-600";"";"";"12.0";"1.5";"3.0";"12";"";"";"";"";
"03.01.2023 18:00";"2.7";"738.0";"751.7";"-0.4";"93";"Wind blowing from the west";"1";"";"";"90  or more, but not 100%";" ";"";"";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"70 – 80%.";"1000-1500";"Patches (often lenticular) of Altocumulus translucidus, continually changing and occurring at one or more levels.";"No Cirrus, Cirrocumulus or Cirrostratus.";"20.0";"1.7";"6.0";"12";"";"";"";"";
"03.01.2023 15:00";"0.1";"738.4";"752.4";"-2.5";"96";"Wind blowing from the south-southwest";"1";"";"";"100%.";"Freezing drizzle or freezing rain not falling as shower(s).  Diameter of glaze deposit is 2 mm.";"Rain and snow or other types of solid precipitation";"Rain.";"";"";"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.";"100%.";"100-200";"";"";"7.0";"-0.5";"";"";"";"";"";"";
"03.01.2023 12:00";"-1.0";"740.9";"754.9";"-2.9";"96";"Wind blowing from the south-east";"1";"";"";"100%.";"Continuous fall of snowflakes, moderate at time of observation. ";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.";"100%.";"100-200";"Altostratus opacus or Nimbostratus.";"";"2.4";"-1.5";"";"";"";"";"";"";
"03.01.2023 09:00";"-1.8";"743.8";"757.9";"-2.7";"96";"Wind blowing from the south-east";"1";"";"";"100%.";"Continuous fall of snowflakes, heavy at time of observation. ";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"-2.8";"";"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.";"100%.";"100-200";"Altostratus opacus or Nimbostratus.";"";"1.5";"-2.4";"3.0";"12";"";"";"Even layer of loose dry snow covering ground completely.";"25.0";
"03.01.2023 06:00";"-1.5";"746.5";"760.6";"-2.4";"80";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"-2.8";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"100%.";"2500 or more, or no clouds.";"Altostratus opacus or Nimbostratus.";"";"20.0";"-4.5";"No precipitation";"12";"";"";"";"";
"03.01.2023 03:00";"-2.4";"748.9";"763.1";"-1.3";"82";"Calm, no wind";"0";"";"";"70 – 80%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"70 – 80%.";"2500 or more, or no clouds.";"Altostratus translucidus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"20.0";"-5.1";"";"";"";"";"";"";
"03.01.2023 00:00";"-2.6";"750.2";"764.5";"0.3";"80";"Wind blowing from the west";"1";"";"";"40%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"20.0";"-5.6";"";"";"";"";"";"";
